Age,Gender,Income,Credit Score,Credit History Length,Number of Existing Loans,Loan Amount,Loan Tenure,Existing Customer,State,City,LTV Ratio,Employment Profile,Profile Score,Occupation
56,Male,48000,464,80,2,130612,34,No,Delhi,New Delhi,56.39917087409846,Salaried,97,Banker
19,Male,16000,410,496,2,59253,97,No,Delhi,New Delhi,95.0,Salaried,44,Software Engineer
66,Male,131000,581,498,5,68624,103,No,Uttar Pradesh,Lucknow,95.0,Self-Employed,78,Business Owner
58,Female,153000,544,190,4,121487,46,No,Uttar Pradesh,Lucknow,95.0,Salaried,80,Teacher
27,Male,57000,581,431,5,147593,91,No,Uttar Pradesh,Lucknow,74.06338322894327,Salaried,91,Software Engineer
21,Female,16000,655,400,6,42356,176,Yes,Telangana,Hyderabad,85.45406475924247,Salaried,97,Civil Servant
44,Female,79000,794,446,8,150000,98,Yes,Kerala,Kochi,72.06356070837401,Self-Employed,92,Contractor
67,Male,148000,567,64,4,129341,14,No,Rajasthan,Channarayapatna,70.65773552089914,Self-Employed,100,Shopkeeper
34,Female,87000,369,125,1,61743,114,No,Delhi,New Delhi,65.08593901421078,Salaried,72,Banker
52,Male,74000,591,132,5,139965,34,No,Rajasthan,Jaipur,93.14349200573888,Self-Employed,65,Business Owner
36,Male,59000,344,552,0,150000,95,No,Rajasthan,Jaipur,95.0,Self-Employed,16,Business Owner
62,Male,153000,768,203,8,75776,167,Yes,Rajasthan,Udaipur,56.94100021084597,Self-Employed,92,Farmer
62,Female,157000,705,243,7,145361,258,Yes,Delhi,New Delhi,40.0,Salaried,93,Teacher
62,Male,71000,576,312,5,150000,20,No,Telangana,Hyderabad,85.70028440085903,Salaried,96,Doctor
28,Male,76000,526,275,4,68433,88,No,Gujarat,Surat,84.26196084584282,Student,43,Student
19,Female,40000,453,558,2,103544,79,No,Maharashtra,Pune,88.41844992864786,Salaried,68,Doctor
50,Male,46000,300,72,0,150000,24,No,Delhi,New Delhi,93.19840308143,Salaried,8,Teacher
45,Male,49000,373,532,1,150000,32,No,Gujarat,Surat,70.86984607699485,Salaried,74,Software Engineer
44,Female,127000,457,298,2,86512,86,No,Karnataka,Mysuru,89.12727168609709,Freelancer,62,Independent Consultant
49,Female,105000,737,500,7,84314,345,Yes,Telangana,Dhulagori,44.64454572155095,Salaried,92,Software Engineer
65,Female,143000,850,411,10,108043,275,Yes,Tamil Nadu,Coimbatore,40.0,Salaried,95,Doctor
46,Male,136000,627,265,5,150000,328,No,Tamil Nadu,Chennai,77.6538526338278,Freelancer,86,Independent Consultant
57,Male,70000,324,156,0,52123,26,No,Karnataka,Mysuru,60.67032391239117,Salaried,69,Teacher
19,Female,23000,300,333,0,115419,32,No,Delhi,Channarayapatna,51.310239899917896,Salaried,86,Software Engineer
50,Female,113000,685,374,7,150000,213,Yes,Gujarat,Surat,85.0007957968101,Salaried,86,Banker
51,Male,48000,495,258,3,48189,19,No,Delhi,New Delhi,79.56706707757931,Unemployed,52,NA
56,Male,119000,737,390,7,100811,309,Yes,Gujarat,Surat,40.0,Student,100,Student
23,Female,49000,432,465,2,150000,79,No,Telangana,Hyderabad,50.816052241532304,Unemployed,79,NA
65,Other,80000,709,283,7,55584,253,Yes,Tamil Nadu,Coimbatore,78.5900932003439,Freelancer,95,Writer
64,Male,49000,441,84,2,95699,15,No,Kerala,Thiruvananthapuram,56.70757302524549,Freelancer,60,Graphic Designer
43,Male,102000,695,285,7,138996,298,Yes,Telangana,Hyderabad,54.74760453384743,Salaried,99,Teacher
33,Male,68000,665,126,6,134318,179,Yes,Tamil Nadu,Coimbatore,71.5942110329384,Self-Employed,85,Contractor
59,Female,41000,660,543,6,47821,177,Yes,Kerala,Thiruvananthapuram,94.39485024368528,Freelancer,85,Graphic Designer
31,Male,76000,391,485,1,131559,42,No,Maharashtra,Nagpur,57.54866328501098,Self-Employed,82,Shopkeeper
49,Female,145000,555,608,4,150000,16,No,Uttar Pradesh,Lucknow,86.05337529703931,Salaried,96,Doctor
19,Female,45000,739,108,7,85529,204,Yes,Maharashtra,Pune,80.13642539931166,Salaried,100,Teacher
44,Female,67000,452,346,2,82961,62,No,Karnataka,Bishanpura,93.45462688839027,Self-Employed,30,Business Owner
25,Female,62000,743,119,8,114100,312,Yes,Telangana,Hyderabad,71.62351644818295,Salaried,100,Banker
59,Female,66000,300,440,0,93719,47,No,Uttar Pradesh,Lucknow,95.0,Self-Employed,12,Farmer
24,Female,32000,663,610,6,16771,294,Yes,Tamil Nadu,Chennai,74.97890465883123,Self-Employed,97,Contractor
24,Male,21000,341,394,0,100436,53,No,Rajasthan,Channarayapatna,66.42006271086233,Unemployed,37,NA
67,Female,67000,731,588,7,65393,155,Yes,Telangana,Hyderabad,40.0,Self-Employed,100,Contractor
62,Male,126000,451,92,2,150000,69,No,Tamil Nadu,Coimbatore,82.06691747998434,Salaried,74,Doctor
49,Female,95000,360,162,1,127360,108,No,Rajasthan,Channarayapatna,95.0,Self-Employed,33,Contractor
29,Male,57000,491,49,3,40526,67,No,Delhi,Bishanpura,61.61037358012695,Unemployed,55,NA
54,Male,101000,373,515,1,150000,86,No,Maharashtra,Pune,95.0,Self-Employed,22,Farmer
51,Female,114000,850,290,10,142360,295,Yes,Delhi,New Delhi,56.23160228620557,Salaried,100,Software Engineer
42,Male,32000,338,369,0,78939,40,No,Delhi,New Delhi,53.27226669906711,Unemployed,52,NA
20,Female,57000,318,97,0,150000,106,No,Kerala,Thiruvananthapuram,70.35132639992341,Self-Employed,31,Business Owner
33,Male,61000,386,609,1,114145,73,No,Karnataka,Bishanpura,65.53614324949297,Self-Employed,65,Contractor
61,Male,172000,503,468,3,150000,33,No,Karnataka,Bengaluru,95.0,Salaried,46,Banker
69,Male,35000,528,364,4,45793,28,No,Maharashtra,Nagpur,55.94890642784093,Salaried,100,Banker
42,Male,97000,515,567,3,67191,70,No,Tamil Nadu,Nellikuppam,84.52555315075665,Salaried,59,Banker
53,Male,107000,836,521,9,150000,168,Yes,Tamil Nadu,Coimbatore,76.20904571012639,Self-Employed,100,Contractor
19,Male,43000,698,85,7,150000,264,Yes,Delhi,New Delhi,69.94768526705639,Self-Employed,98,Farmer
22,Male,46000,300,171,0,150000,65,No,Telangana,Hyderabad,67.77897196888252,Self-Employed,50,Contractor
44,Female,84000,600,113,5,73300,65,No,Rajasthan,Jaipur,95.0,Salaried,68,Teacher
63,Female,64000,522,152,4,63181,28,No,Kerala,Nellikuppam,76.51377285701506,Salaried,82,Teacher
48,Female,81000,533,59,4,135949,90,No,Gujarat,Nellikuppam,63.97331397553428,Self-Employed,94,Farmer
53,Female,29000,329,187,0,61018,21,No,Delhi,Nellikuppam,82.6885423425766,Salaried,32,Software Engineer
50,Male,75000,692,515,7,67902,191,Yes,Maharashtra,Mumbai,80.09249940356835,Self-Employed,100,Business Owner
26,Male,49000,518,104,3,150000,104,No,Rajasthan,Udaipur,57.46705069877781,Unemployed,80,NA
52,Female,125000,767,139,8,101504,65,Yes,Uttar Pradesh,Lucknow,78.46329584609931,Self-Employed,100,Shopkeeper
68,Male,51000,473,394,3,81035,51,No,Uttar Pradesh,Kanpur,94.28481127547346,Salaried,47,Banker
51,Female,74000,557,261,4,93772,82,No,Karnataka,Mysuru,81.42636660455533,Salaried,98,Software Engineer
49,Male,132000,495,260,3,119685,32,No,Maharashtra,Mumbai,95.0,Self-Employed,43,Contractor
57,Female,59000,540,84,4,106341,56,No,West Bengal,Kolkata,95.0,Salaried,50,Doctor
50,Male,124000,506,538,3,55973,60,No,Uttar Pradesh,Kanpur,69.68647715863573,Salaried,100,Doctor
40,Female,83000,662,446,6,150000,265,Yes,Uttar Pradesh,Lucknow,68.0985801849122,Salaried,97,Teacher
50,Male,145000,850,524,10,58056,125,Yes,Gujarat,Surat,51.52764787290615,Salaried,92,Software Engineer
22,Female,25000,644,57,6,33123,263,No,Maharashtra,Mumbai,80.7809732533019,Unemployed,63,NA
46,Female,95000,754,564,8,78045,89,Yes,West Bengal,Kolkata,55.5914684217982,Salaried,91,Banker
28,Male,68000,648,204,6,150000,316,No,Rajasthan,Udaipur,73.08364329763742,Self-Employed,89,Shopkeeper
65,Male,70000,462,456,2,150000,49,No,Kerala,Kochi,85.49994728257029,Self-Employed,69,Shopkeeper
23,Female,60000,445,180,2,150000,101,No,Uttar Pradesh,Kanpur,84.2005500279976,Student,54,Student
69,Other,72000,635,469,6,122334,108,No,Kerala,Kochi,95.0,Freelancer,73,Photographer
33,Female,44000,559,94,4,150000,96,No,Uttar Pradesh,Lucknow,54.59945570787411,Self-Employed,94,Contractor
69,Male,191000,850,132,10,150000,210,Yes,Delhi,New Delhi,45.53356523080172,Freelancer,90,Writer
56,Female,72000,766,583,8,68278,336,Yes,Tamil Nadu,Chennai,80.04562774960169,Self-Employed,100,Shopkeeper
59,Female,96000,703,37,7,150000,81,Yes,Rajasthan,Udaipur,53.74391997915071,Self-Employed,100,Contractor
39,Female,103000,462,548,2,149243,82,No,Maharashtra,Bishanpura,52.71176965583395,Salaried,94,Teacher
21,Female,38000,319,485,0,22433,101,No,Kerala,Channarayapatna,85.43261188373458,Self-Employed,31,Contractor
36,Other,25000,410,32,2,92784,26,No,Kerala,Kochi,77.8622404034955,Salaried,58,Teacher
19,Female,42000,700,295,7,101291,91,Yes,Delhi,New Delhi,84.5437196952166,Salaried,98,Teacher
68,Female,44000,651,175,6,70017,272,Yes,Tamil Nadu,Coimbatore,95.0,Unemployed,64,NA
30,Male,76000,438,566,2,139614,17,No,West Bengal,Kolkata,90.61296107997683,Salaried,51,Doctor
42,Male,73000,402,82,1,150000,43,No,Uttar Pradesh,Lucknow,90.63624750665977,Salaried,52,Teacher
68,Male,63000,574,170,4,75839,72,No,Telangana,Hyderabad,95.0,Unemployed,46,NA
40,Male,41000,658,470,6,115050,178,Yes,Uttar Pradesh,Lucknow,84.95055062464041,Salaried,100,Banker
62,Male,70000,652,36,6,62734,205,Yes,Maharashtra,Pune,73.91484145751353,Self-Employed,100,Business Owner
41,Female,97000,424,459,2,101947,117,No,Telangana,Hyderabad,95.0,Salaried,54,Banker
51,Female,68000,734,518,7,150000,344,Yes,Karnataka,Mysuru,77.15376076960223,Self-Employed,100,Contractor
22,Female,25000,473,185,3,21566,77,No,Uttar Pradesh,Kanpur,82.02415811950965,Salaried,65,Teacher
22,Male,32000,402,344,1,92106,105,No,West Bengal,Kolkata,95.0,Student,27,Student
18,Male,25000,605,226,5,60527,70,No,Kerala,Thiruvananthapuram,85.6963989353866,Salaried,89,Software Engineer
22,Female,33000,693,418,7,146220,176,Yes,West Bengal,Kolkata,58.9177097856116,Self-Employed,100,Shopkeeper
26,Male,26000,599,555,5,111110,23,No,Delhi,New Delhi,89.44697106821329,Student,62,Student
36,Male,106000,493,367,3,82874,65,No,Rajasthan,Udaipur,55.571734123524706,Salaried,100,Banker
36,Male,43000,604,332,5,24856,250,No,Telangana,Hyderabad,69.9629391469391,Self-Employed,92,Shopkeeper
28,Female,16000,622,376,5,78297,232,No,Karnataka,Mysuru,92.46952823846391,Self-Employed,79,Business Owner
65,Male,38000,602,29,5,52602,297,No,Karnataka,Bengaluru,88.90794474777823,Self-Employed,89,Farmer
62,Female,130000,850,501,10,97287,112,Yes,Maharashtra,Pune,70.0236854277627,Salaried,100,Banker
36,Male,103000,559,93,4,105951,36,No,Gujarat,Dhulagori,61.0926375035849,Salaried,95,Banker
45,Male,30000,746,461,8,67620,60,Yes,Maharashtra,Pune,74.68311486075183,Self-Employed,90,Farmer
53,Male,56000,703,112,7,67450,78,Yes,West Bengal,Kolkata,53.82188323063226,Self-Employed,100,Farmer
41,Female,84000,603,370,5,149263,352,No,Kerala,Thiruvananthapuram,63.74644237548554,Self-Employed,96,Business Owner
20,Female,34000,300,374,0,56851,115,No,Maharashtra,Mumbai,88.17693061540223,Salaried,45,Doctor
26,Female,54000,656,302,6,105517,231,Yes,Telangana,Hyderabad,93.07271803237299,Salaried,81,Software Engineer
38,Male,70000,556,319,4,88448,95,No,Karnataka,Mysuru,57.94839559362421,Self-Employed,90,Shopkeeper
40,Male,30000,374,476,1,24411,62,No,Kerala,Kochi,95.0,Salaried,22,Civil Servant
42,Male,37000,539,295,4,110707,118,No,Telangana,Hyderabad,68.4853648586017,Self-Employed,77,Shopkeeper
24,Female,58000,791,99,8,150000,203,Yes,Gujarat,Surat,64.10146018982235,Freelancer,100,Writer
61,Female,130000,835,295,9,150000,154,Yes,Gujarat,Ahmedabad,44.98127845461759,Salaried,93,Doctor
42,Male,111000,634,547,6,119716,143,No,Kerala,Thiruvananthapuram,95.0,Salaried,77,Software Engineer
63,Female,77000,412,422,2,150000,111,No,West Bengal,Kolkata,55.12932950161733,Salaried,66,Teacher
25,Female,27000,680,76,6,97030,252,Yes,Rajasthan,Jaipur,90.70831315972437,Freelancer,86,Photographer
47,Male,103000,850,418,10,150000,235,Yes,Rajasthan,Udaipur,48.43254849252416,Self-Employed,97,Shopkeeper
56,Female,126000,662,483,6,147743,341,Yes,Gujarat,Surat,89.38038775151507,Student,65,Student
29,Male,84000,745,255,8,150000,253,Yes,West Bengal,Kolkata,50.466490637040515,Student,100,Student
55,Female,96000,343,90,0,150000,31,No,Gujarat,Ahmedabad,88.90245339195411,Salaried,48,Civil Servant
55,Male,128000,850,192,10,130734,112,Yes,Karnataka,Manjari,40.4215679650771,Self-Employed,95,Shopkeeper
58,Male,89000,746,297,8,150000,155,Yes,Delhi,New Delhi,47.32053352494328,Self-Employed,93,Shopkeeper
21,Female,17000,562,474,4,16216,19,No,Gujarat,Ahmedabad,63.42894650607168,Student,93,Student
53,Male,104000,746,401,8,150000,288,Yes,West Bengal,Kolkata,40.0,Salaried,100,Banker
66,Male,104000,507,580,3,69465,26,No,Delhi,New Delhi,73.55671888771545,Self-Employed,61,Contractor
39,Male,76000,783,321,8,81757,120,Yes,Karnataka,Mysuru,84.39909674409856,Self-Employed,96,Business Owner
61,Male,153000,521,593,4,125438,33,No,Karnataka,Bengaluru,95.0,Self-Employed,68,Farmer
45,Female,75000,370,235,1,109452,24,No,Telangana,Manjari,66.444858460705,Self-Employed,51,Shopkeeper
52,Female,43000,325,176,0,43650,83,No,Tamil Nadu,Chennai,89.04643379013592,Self-Employed,38,Farmer
56,Male,108000,776,78,8,101684,238,Yes,Delhi,New Delhi,42.021745721064676,Salaried,93,Software Engineer
60,Female,85000,372,409,1,150000,96,No,Karnataka,Mysuru,62.44113332785422,Student,45,Student
69,Male,196000,634,145,6,96329,162,No,Uttar Pradesh,Kanpur,73.06465861238908,Salaried,96,Software Engineer
34,Male,78000,659,264,6,88797,207,Yes,Gujarat,Ahmedabad,59.517027257123104,Salaried,100,Civil Servant
36,Female,56000,543,343,4,150000,37,No,Rajasthan,Udaipur,66.9593554416444,Salaried,81,Doctor
46,Female,98000,551,252,4,141969,117,No,Gujarat,Surat,85.58566812984117,Salaried,93,Civil Servant
62,Other,118000,789,105,8,118869,288,Yes,Uttar Pradesh,Kanpur,59.23156470702955,Salaried,93,Teacher
70,Female,91000,850,456,10,64485,245,Yes,Maharashtra,Pune,63.39907047543562,Salaried,100,Civil Servant
62,Male,148000,719,105,7,150000,137,Yes,Uttar Pradesh,Kanpur,47.262117875363515,Salaried,90,Software Engineer
60,Female,157000,525,508,4,73214,29,No,Telangana,Hyderabad,76.00989266165993,Salaried,99,Software Engineer
64,Male,138000,803,296,9,150000,193,Yes,Gujarat,Surat,85.93614064687432,Salaried,98,Teacher
38,Female,48000,653,27,6,150000,168,Yes,Kerala,Thiruvananthapuram,92.01824483800945,Salaried,73,Doctor
23,Female,61000,453,568,2,150000,44,No,Rajasthan,Jaipur,95.0,Salaried,44,Software Engineer
58,Male,130000,642,108,6,79900,106,No,West Bengal,Nellikuppam,58.58351090980107,Salaried,100,Software Engineer
37,Male,64000,497,504,3,87967,19,No,Karnataka,Bengaluru,95.0,Self-Employed,55,Farmer
44,Male,120000,722,471,7,150000,221,Yes,Delhi,New Delhi,59.68863721173855,Salaried,95,Software Engineer
22,Male,21000,578,463,5,45537,35,No,West Bengal,Nellikuppam,95.0,Salaried,82,Doctor
45,Male,37000,336,34,0,41375,89,No,Karnataka,Bengaluru,95.0,Self-Employed,39,Business Owner
69,Male,74000,656,185,6,150000,209,Yes,Karnataka,Mysuru,95.0,Salaried,92,Doctor
24,Other,49000,300,356,0,150000,41,No,Telangana,Hyderabad,53.0544580037533,Salaried,47,Software Engineer
55,Male,38000,454,303,2,141858,28,No,West Bengal,Kolkata,68.92539380509444,Unemployed,76,NA
49,Female,82000,742,314,8,150000,139,Yes,Telangana,Hyderabad,81.71416475231328,Salaried,100,Civil Servant
33,Female,59000,406,505,1,77955,70,No,Tamil Nadu,Chennai,66.39428556335372,Salaried,85,Civil Servant
23,Other,48000,615,261,5,92244,326,No,Rajasthan,Jaipur,55.61310728851288,Salaried,96,Teacher
58,Male,48000,645,482,6,75309,352,No,Uttar Pradesh,Lucknow,95.0,Self-Employed,72,Contractor
28,Male,15000,675,566,6,42862,189,Yes,Gujarat,Surat,85.65320077148472,Self-Employed,94,Farmer
60,Other,97000,681,282,6,121539,244,Yes,Tamil Nadu,Bishanpura,78.2893466480515,Self-Employed,100,Business Owner
55,Male,139000,850,336,10,150000,280,Yes,Karnataka,Bengaluru,55.6615212400165,Salaried,92,Banker
53,Female,66000,704,402,7,78327,232,Yes,Tamil Nadu,Chennai,48.248608325698775,Salaried,95,Civil Servant
26,Male,48000,300,349,0,127696,30,No,Uttar Pradesh,Lucknow,70.52754829473606,Unemployed,19,NA
34,Male,65000,587,448,5,150000,52,No,Maharashtra,Manjari,76.11357274522284,Salaried,83,Teacher
38,Female,96000,356,85,1,50089,19,No,Maharashtra,Mumbai,65.89627551663273,Salaried,45,Software Engineer
28,Male,15000,471,234,3,17266,93,No,Uttar Pradesh,Lucknow,95.0,Self-Employed,34,Contractor
45,Male,102000,628,59,5,60784,147,No,Uttar Pradesh,Lucknow,64.41445018930538,Salaried,100,Civil Servant
41,Female,71000,464,520,2,150000,92,No,Gujarat,Surat,62.57565165972933,Salaried,78,Doctor
19,Female,22000,529,312,4,109705,45,No,Rajasthan,Jaipur,90.16887256706573,Self-Employed,44,Farmer
30,Male,63000,533,355,4,150000,88,No,Gujarat,Surat,66.95930689164345,Self-Employed,82,Shopkeeper
19,Male,25000,428,411,2,121333,55,No,Uttar Pradesh,Lucknow,87.69521007561116,Self-Employed,54,Business Owner
32,Female,28000,409,598,1,59987,38,No,Telangana,Hyderabad,53.57097386671149,Salaried,89,Banker
33,Female,88000,435,283,2,98516,22,No,Karnataka,Mysuru,86.15022701079795,Unemployed,50,NA
66,Female,80000,657,408,6,150000,305,Yes,Karnataka,Mysuru,66.38644140837296,Salaried,93,Banker
53,Female,128000,738,511,7,88079,123,Yes,Delhi,New Delhi,49.83375355459899,Self-Employed,90,Business Owner
58,Female,34000,679,246,6,64862,275,Yes,Gujarat,Nellikuppam,84.25519289126248,Unemployed,95,NA
38,Male,19000,515,241,3,31226,109,No,Maharashtra,Nagpur,68.85305970741075,Salaried,86,Teacher
25,Female,31000,526,169,4,63639,88,No,Karnataka,Manjari,76.14615077089647,Self-Employed,89,Farmer
27,Male,67000,489,33,3,78873,84,No,Rajasthan,Bishanpura,90.25020012467013,Self-Employed,37,Contractor
31,Female,58000,684,561,6,58902,208,Yes,Uttar Pradesh,Lucknow,56.2886423943447,Salaried,90,Software Engineer
38,Female,63000,687,132,7,150000,142,Yes,Maharashtra,Nagpur,93.62149730355576,Student,88,Student
43,Male,62000,557,546,4,49815,94,No,West Bengal,Kolkata,95.0,Self-Employed,71,Contractor
41,Male,115000,476,236,3,100487,14,No,Rajasthan,Jaipur,95.0,Salaried,45,Teacher
70,Female,181000,500,63,3,53449,44,No,Tamil Nadu,Channarayapatna,70.03644627756184,Self-Employed,76,Farmer
48,Other,63000,331,118,0,150000,94,No,Rajasthan,Jaipur,89.10552778851104,Salaried,54,Doctor
69,Female,115000,616,268,5,150000,145,No,West Bengal,Kolkata,86.26687227234535,Salaried,100,Civil Servant
29,Female,48000,435,423,2,69916,60,No,Maharashtra,Mumbai,93.16859607970747,Self-Employed,23,Business Owner
37,Male,66000,458,109,2,70941,84,No,Kerala,Thiruvananthapuram,93.93199512317699,Salaried,54,Software Engineer
36,Female,40000,429,479,2,134790,38,No,Gujarat,Ahmedabad,75.12083008328241,Salaried,51,Doctor
31,Male,40000,665,255,6,138692,326,Yes,Karnataka,Mysuru,95.0,Student,73,Student
44,Female,50000,523,528,4,150000,91,No,West Bengal,Bishanpura,68.13643126486626,Self-Employed,86,Contractor
53,Female,109000,563,216,4,119823,111,No,West Bengal,Kolkata,88.74630341709529,Self-Employed,69,Business Owner
51,Female,91000,701,453,7,110575,250,Yes,Kerala,Thiruvananthapuram,67.96011593034214,Salaried,94,Software Engineer
69,Female,64000,439,596,2,75674,65,No,Kerala,Thiruvananthapuram,88.13472434553516,Salaried,68,Civil Servant
44,Male,84000,300,265,0,55760,57,No,West Bengal,Kolkata,95.0,Salaried,10,Civil Servant
68,Male,106000,850,156,10,116755,82,Yes,Delhi,New Delhi,55.43336108785877,Salaried,97,Doctor
26,Female,18000,395,558,1,89850,22,No,Delhi,New Delhi,55.96981437556713,Freelancer,77,Writer
70,Male,45000,520,515,4,73054,56,No,Rajasthan,Udaipur,58.40088007061904,Self-Employed,97,Contractor
23,Male,58000,300,336,0,123590,19,No,Delhi,New Delhi,95.0,Self-Employed,2,Shopkeeper
61,Male,142000,497,276,3,129362,17,No,Tamil Nadu,Dhulagori,89.81534360793083,Self-Employed,63,Farmer
32,Male,29000,707,216,7,84390,128,Yes,Karnataka,Mysuru,61.40601975699154,Salaried,93,Banker
60,Female,75000,513,111,3,105947,22,No,Gujarat,Dhulagori,50.91092387263484,Self-Employed,100,Business Owner
26,Male,53000,555,309,4,150000,64,No,Delhi,New Delhi,60.59081079469837,Freelancer,87,Graphic Designer
60,Other,42000,411,342,2,66174,96,No,Delhi,New Delhi,94.64688062248582,Unemployed,16,NA
48,Male,120000,668,438,6,100260,254,Yes,Kerala,Thiruvananthapuram,94.32818467797316,Salaried,99,Doctor
43,Female,117000,616,307,5,150000,334,No,Telangana,Hyderabad,52.796605970972,Salaried,99,Doctor
26,Male,44000,309,107,0,150000,75,No,Kerala,Kochi,70.824412736845,Salaried,43,Banker
30,Male,79000,419,89,2,150000,97,No,Karnataka,Bengaluru,72.20439438507246,Self-Employed,67,Contractor
54,Female,59000,300,476,0,59788,57,No,Karnataka,Bengaluru,73.2515948638459,Student,8,Student
23,Other,23000,734,398,7,92127,139,Yes,Uttar Pradesh,Lucknow,46.21040705555695,Student,99,Student
29,Male,53000,374,16,1,150000,83,No,Delhi,New Delhi,95.0,Student,18,Student
39,Male,56000,623,386,5,103607,116,No,Uttar Pradesh,Kanpur,70.56943849928965,Self-Employed,78,Contractor
40,Other,47000,595,559,5,72941,86,No,Delhi,New Delhi,56.13285839945675,Salaried,100,Doctor
27,Female,42000,765,199,8,62593,216,Yes,Gujarat,Surat,62.976467330213865,Self-Employed,100,Business Owner
